SQL_Statement,Char_Count,Word_Count,Query_Type,Tables,Table_Count,Join_Count,Aggregate,Nestedness_Level,Column_Count,Aggregate_Count,UDF_Count,Function_Count,Predicate_Count
"SELECT  T1 ,  C1 ,  S ,  SV ,  T2 ,  case when [X.NO3..uMol.L.] = 'NA' then NULL else [X.NO3..uMol.L.] end as  Nitrate ,  case when [O2.Conc..uM.] = 'NA' then NULL else [O2.Conc..uM.] end as  Oxygen ,  o.date ,  o.time ,  case when o.[long.dc] = 'NA' then NULL else o.[long.dc] end as longitude ,  case when o.[lat.dc] = 'NA' then NULL else o.[lat.dc] end as latitude",367,66,SELECT,[],0,0,NO,0,0,0,0,0,0
"WITH  pop AS (SELECT  [time],  [pop],  log([fsc_small],  10) as [fsc_small] FROM  [1059].[STATS_VIEW]) SELECT  * FROM  pop PIVOT ( SUM([fsc_small]) FOR  [pop] in ([beads],  [picoeuk],  [prochloro],  [synecho],  [pennates],  [unknown]) ) as pivot_table",251,31,WITH,"['[1059].[STATS_VIEW]', 'POP']",2,0,YES,1,1,1,0,1,0
"SELECT  * max(salary),  min(salary),  avg(salary),  count(*) FROM  ( SELECT  Name,  [Job Title] as job_title, [2010 Gross Earnings] as salary FROM  [1314howe].[uw_salaries_2011.txt] ) x WHERE  job_title like '%RESEAR%SR' AND  job_title not like '%APL%' AND  salary > 100000 ORDER BY  salary desc",295,40,SELECT,['[1314HOWE].[UW_SALARIES_2011.TXT]'],1,0,YES,1,1,4,0,4,3
"SELECT max(salary),  min(salary),  avg(salary),  count(*) FROM  ( SELECT  Name,  [Job Title] as job_title, [2010 Gross Earnings] as salary FROM  [1314howe].[uw_salaries_2011.txt] ) x WHERE  job_title like '%RESEAR%SR' --AND  job_title not like '%APL%' --AND  salary > 100000 ORDER BY  salary desc",296,39,SELECT,['[1314HOWE].[UW_SALARIES_2011.TXT]'],1,0,YES,1,5,4,0,4,3
"SELECT * max(salary),  min(salary),  avg(salary),  count(*) FROM  ( SELECT  Name,  [Job Title] as job_title, [2010 Gross Earnings] as salary FROM  [1314howe].[uw_salaries_2011.txt] ) x WHERE --job_title like '%RESEAR%PRINCI%' job_title like 'ASSISTANT PROFESSOR ' --name like '%balazinska%' --AND  job_title not like '%APL%' AND  salary < 120800 --ORDER BY  salary desc",369,48,SELECT,['[1314HOWE].[UW_SALARIES_2011.TXT]'],1,0,YES,1,7,4,0,4,3
"SELECT  Count (*) From ( SELECT * FROM  [1123].[BiGo_mito_cleam] where context like '__CT_' --modified respectively for CA,  CT,  CC and CT_Count >= 5 and ratio > 0) --modified respectively for zero methylation (= 0.000 ) betty",227,36,SELECT,['[1123].[BIGO_MITO_CLEAM]'],1,0,YES,1,7,1,0,1,3
SELECT  * FROM  [TEST prot pep IDs] WHERE  [peptide sequence] IN (SELECT  [peptide sequence] FROM  [412].[TEST prot pep IDs] GROUP BY  [peptide sequence] HAVING COUNT (*) < 2),175,28,SELECT,[412].[TEST prot pep IDs],1,0,YES,1,7,1,0,1,2
"SELECT  ind from (SELECT  res_type_sh,  pdb_id,  res_index AS ind FROM  [1267].[h2_w_2.csv]) AS R1",98,13,SELECT,['[1267].[H2_W_2.CSV]'],1,0,NO,1,2,0,0,0,0
Select count(*) from ( SELECT * FROM  [1123].[BiGO_betty_plain_methratio_v1.txt] Where CT_count >=5 ) pls,105,13,SELECT,['[1123].[BIGO_BETTY_PLAIN_METHRATIO_V1.TXT]'],1,0,YES,1,2,1,0,1,1
"WITH  SurfaceMetals AS (SELECT  Station, MIN([Depth..m.]) AS MinDepth FROM  [446].[V2_GEOMICS_Fe-Cu-Mn-Zn-Vedamati.csv] GROUP BY  Station) SELECT  iron.[Depth..m.],  SurfaceMetals.MinDepth FROM [446].[V2_GEOMICS_Fe-Cu-Mn-Zn-Vedamati.csv] iron ,  [446].[Iron-related_Proteins] protein ,  SurfaceMetals WHERE  iron.Station = protein.Station AND  SurfaceMetals.Station = iron.Station --AND  iron.[Depth..m.] = SurfaceMetals.MinDepth",429,36,WITH,"['[446].[V2_GEOMICS_FE',[446].[Iron-related_Proteins]]",2,2,YES,1,5,1,0,1,3
"SELECT  term_id ,  doc_id , sum(frequency)  ftd ,  max(dist_doc_cnt.D) D FROM  [1314howe].[reuters_terms.csv] , (SELECT  count (distinct doc_id) D FROM  [1314howe].[reuters_terms.csv] ) dist_doc_cnt Group by term_id ,  doc_id",225,27,SELECT,['[1314HOWE].[REUTERS_TERMS.CSV]'],1,1,YES,1,2,3,0,3,0
SELECT  COUNT (*) FROM ( SELECT  * FROM  [1123].[_BiGoM3cg5]),61,9,SELECT,['[1123].[_BIGOM3CG5]'],1,0,YES,1,5,1,0,1,0
"SELECT  * FROM  ( SELECT  sql_query,  sql_query_hash ,  x_col_name,  y_col_name ,  vizlet_type ,  row_number() over (partition by sql_query,  sql_query_hash,  x_col_name,  y_col_name order by score desc) as rnk FROM  [1314howe].[Vizlet Scores] --GROUP BY  sql_query,  sql_query_hash,  x_col_name,  y_col_name ) x WHERE  x.rnk = 1",329,42,SELECT,['[1314HOWE].[VIZLET'],1,0,YES,1,5,0,0,0,1
"SELECT  count(*) FROM  ( SELECT  fs.sql_query,  vs.query_hash,  vs.x_col,  vs.y_col,  vs.vizlet_type,  count(*) as score FROM  [1307].[vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv] vs LEFT OUTER JOIN  [1307].[vizlets_23nov11_10h34m16s_vizlet_and_action_features.csv] fs ON (vs.query_hash = fs.sql_query_hash and vs.x_col = fs.x_col_name and vs.y_col = fs.y_col_name and vs.vizlet_type = fs.vizlet_type) WHERE   1=1 GROUP BY  fs.sql_query,  vs.query_hash,  vs.x_col,  vs.y_col,  vs.vizlet_type --ORDER BY  count(*) desc --  ) z",534,53,SELECT,"['[1307].[VIZLETS_23NOV11_10H34M16S_VIZLET_AND_ACTION_FEATURES.CSV]', '[1307].[VIZLETS_28NOV11_16H16M43S_EVERY_DISPLAYED_VIZLET.CSV]']",2,1,YES,1,2,3,0,3,4
SELECT  MAX(x) FROM (SELECT  NULL AS x UNION ALL SELECT  1 AS x) y,66,14,SELECT,[],0,0,YES,1,11,1,0,1,0
"SELECT * max(salary),  min(salary),  avg(salary),  count(*) FROM  ( SELECT  Name,  [Job Title] as job_title, [2010 Gross Earnings] as salary FROM  [1314howe].[uw_salaries_2011.txt] ) x WHERE job_title like '%RESEAR%PRINCI%' job_title like 'ASSISTANT PROFESSOR ' name like '%balazinska%' AND  job_title not like '%APL%' AND  salary < 112800 ORDER BY  salary desc",361,48,SELECT,['[1314HOWE].[UW_SALARIES_2011.TXT]'],1,0,YES,1,7,4,0,4,3
select (66),11,2,SELECT,[],0,0,NO,0,1,0,0,0,0
"WITH  Numbered AS (SELECT  [DateTime],  [LAT],  [LON],  ROW_NUMBER() OVER (ORDER BY  [DateTime] ASC) AS [Row] FROM  [1059].[SDS_VIEW]) ,  Paired AS (SELECT  a.[DateTime] AS [DateTime] ,  DATEDIFF(second,  a.[DateTime],  b.[DateTime]) AS [Elapsed (s)] ,  a.[LAT] AS [lat1deg] ,  a.[LON] AS [lon1deg] ,  b.[LAT] AS [lat2deg] ,  b.[LON] AS [lon2deg] ,  a.[LAT] * PI() / 180 AS [lat1] ,  b.[LAT] * PI() / 180  AS [lat2] ,  (a.[LAT] - b.[LAT]) * PI() / 180 AS [dlat] ,  (a.[LON] - b.[LON]) * PI() / 180 AS [dlon] FROM  Numbered a JOIN  Numbered b ON a.[Row]+1 = b.[Row]) ,  Trig AS (SELECT  * ,  POWER(SIN(dlat/2), 2) + POWER(SIN(dlon/2), 2) * COS(lat1) * COS(lat2) AS val FROM  Paired) ,  Distance AS (SELECT  * ,  6378100 * 2 * atn2(sqrt(val),  sqrt(1-val)) AS [Distance (m)] FROM  Trig) SELECT  TOP 500 * ,  [Distance (m)] / NULLIF([Elapsed (s)], 0) AS [Velocity (m/s)] FROM  Distance",882,145,WITH,"['PAIRED', '[1059].[SDS_VIEW]', 'TRIG', 'DISTANCE', 'NUMBERED']",5,1,NO,4,7,0,0,0,1
"SELECT  [time],  attenuation FROM ( SELECT  [time],  attenuation FROM [1059].[CSTAR_VIEW] ) AS subbie",101,13,SELECT,['[1059].[CSTAR_VIEW]'],1,0,NO,1,4,0,0,0,0
"SELECT  TOP 10 a.fullname,  count(*) as c FROM   [1143].[author] a, [1143].[authored] b, [1143].[inproceedings] p WHERE  a.fullname = b.fullname and b.pubID = p.id and p.booktitle='NSDI' and not exists (SELECT  * FROM  [1143].[authored] b2, [1143].[inproceedings] p2 WHERE  a.fullname = b2.fullname and b2.pubID = p2.id and p2.booktitle='SIGCOMM') GROUP BY  a.fullname ORDER BY  c DESC",385,51,SELECT,"['[1143].[AUTHOR]', '[1143].[AUTHORED],[1143].[inproceedings]']",3,4,YES,1,3,1,0,1,4
"WITH  tmp AS (SELECT  stations.*, underway.* FROM  [446].[Underway_GeoMICS.csv] underway JOIN  [446].[Stations] stations ON sqrt( power(stations.[Latitude..Decimal.deg.] - underway.[lat.degN], 2) + power(stations.[Longitude..Decimal.deg.] - underway.[long.degW]-360, 2)) < 0.1) SELECT  DISTINCT Station FROM  tmp",312,30,WITH,"['[446].[UNDERWAY_GEOMICS.CSV]', '[446].[STATIONS]', 'TMP']",3,1,NO,1,3,0,0,0,1
"WITH  UniquePos AS (SELECT  DISTINCT [time],  [LAT],  [LON] FROM  [1059].[STATS_VIEW]), Numbered AS (SELECT  [time] as [DateTime],  [LAT],  [LON],  ROW_NUMBER() OVER (ORDER BY  [Time] ASC) AS [Row] FROM  UniquePos) ,  Paired AS (SELECT  a.[DateTime] AS [DateTime] ,  DATEDIFF(second,  a.[DateTime],  b.[DateTime]) AS [Elapsed (s)] ,  a.[LAT] AS [lat1deg] ,  a.[LON] AS [lon1deg] ,  b.[LAT] AS [lat2deg] ,  b.[LON] AS [lon2deg] ,  a.[LAT] * PI() / 180 AS [lat1] ,  b.[LAT] * PI() / 180  AS [lat2] ,  (a.[LAT] - b.[LAT]) * PI() / 180 AS [dlat] ,  (a.[LON] - b.[LON]) * PI() / 180 AS [dlon] FROM  Numbered a JOIN  Numbered b ON a.[Row]+1 = b.[Row]) ,  Trig AS (SELECT  * ,  POWER(SIN(dlat/2), 2) + POWER(SIN(dlon/2), 2) * COS(lat1) * COS(lat2) AS val FROM  Paired) ,  Distance AS (SELECT  * ,  6378100 * 2 * atn2(sqrt(val),  sqrt(1-val)) AS [Distance (m)] FROM  Trig) SELECT  * ,  [Distance (m)] / NULLIF([Elapsed (s)], 0) AS [Velocity (m/s)] FROM  Distance",954,154,WITH,"['[1059].[STATS_VIEW]', 'PAIRED', 'TRIG', 'DISTANCE', 'UNIQUEPOS', 'NUMBERED']",6,1,NO,5,6,0,0,0,1
"SELECT  count(*) FROM  [826].[PmTE_ALL-DE.txt] DE --  ,  [826].[table_Psemu1FL_RT_spgp_gp_ok.txt] supergroup --WHERE  supergroup.Consensus = DE.name --    AND  logFC_Fe < 1 --    AND  logFC_P > 1 --    AND  logFC_Si > 1 --    AND  logFC_Urea > 1 --    AND  (PValue_Fe < 0.05 --         OR  PValue_P < 0.05 --         OR  PValue_Si < 0.05 --         OR  PValue_Urea < 0.05)",372,53,SELECT,['[826].[PMTE_ALL'],1,0,YES,1,2,1,0,1,9
"WITH  SurfaceMetals AS (SELECT  Station, MIN([Depth..m.]) AS MinDepth FROM  [446].[V2_GEOMICS_Fe-Cu-Mn-Zn-Vedamati.csv] GROUP BY  Station) SELECT  iron.Station,  iron.Label,  iron.[Depth..m.],  SurfaceMetals.MinDepth FROM [446].[V2_GEOMICS_Fe-Cu-Mn-Zn-Vedamati.csv] iron ,  [446].[Iron-related_Proteins] protein ,  SurfaceMetals WHERE  iron.Station = protein.Station AND  SurfaceMetals.Station = iron.Station --AND  iron.[Depth..m.] = SurfaceMetals.MinDepth",457,38,WITH,"['[446].[V2_GEOMICS_FE',[446].[Iron-related_Proteins]]",2,2,YES,1,3,1,0,1,3
SELECT  COUNT(DISTINCT X) FROM (SELECT  y AS x FROM  [354].[twitter_rv.6200000] UNION SELECT  x FROM  [354].[twitter_rv.6200000] ) fsddfs,137,17,SELECT,['[354].[TWITTER_RV.6200000]'],1,0,YES,1,3,1,0,1,0
"SELECT  [Date] ,  [Total Fat],  ( SELECT  avg([Total Fat]) FROM  [1314howe].[total_fat_6_month_projection] past WHERE  past.[Date] < now.[Date] ) as running_average_fat_grams FROM  [1314howe].[total_fat_6_month_projection] now where [Date] > '1/25/2012'",253,26,SELECT,['[1314HOWE].[TOTAL_FAT_6_MONTH_PROJECTION]'],1,0,YES,1,7,1,0,1,1
"select a.fullname,  count(*) as totalPUBS from [1143].author a,  [1143].authored b,  [1143].inproceedings p where a.fullname = b.fullname and b.pubID = p.id and p.booktitle = 'PODS' and not exists (select * from [1143].authored b2,  [1143].inproceedings p2 where a.fullname=b2.fullname and b2.pubID = p2.id and p2.booktitle in ('SIGMOD Conference',  'VLDB')) group by a.fullname order by count(*) desc",401,53,SELECT,"['[1143].AUTHORED', '[1143].AUTHOR',[1143].inproceedings]",3,2,YES,1,7,2,0,2,4
"SELECT max(salary),  min(salary),  avg(salary),  count(*) FROM  ( SELECT  Name,  [Job Title] as job_title, [2010 Gross Earnings] as salary FROM  [1314howe].[uw_salaries_2011.txt] ) x WHERE  job_title like '%RESEAR%SENIOR %' AND  job_title not like '%APL%' AND  salary > 112800 --ORDER BY  salary desc",300,40,SELECT,['[1314HOWE].[UW_SALARIES_2011.TXT]'],1,0,YES,1,2,4,0,4,3
"SELECT  count(*) FROM  ( SELECT  fs.sql_query,  vs.query_hash,  vs.x_col,  vs.y_col,  vs.vizlet_type--,  count(*) as score FROM  [1307].[vizlets_28nov11_16h16m43s_every_displayed_vizlet.csv] vs LEFT OUTER JOIN  [1307].[vizlets_23nov11_10h34m16s_vizlet_and_action_features.csv] fs ON (vs.query_hash = fs.sql_query_hash and vs.x_col = fs.x_col_name and vs.y_col = fs.y_col_name and vs.vizlet_type = fs.vizlet_type) WHERE  action = 'promote' --  GROUP BY  sql_query,  sql_query_hash,  x_col_name,  y_col_name,  fs.vizlet_type --ORDER BY  count(*) asc --  ) z",555,56,SELECT,"['[1307].[VIZLETS_23NOV11_10H34M16S_VIZLET_AND_ACTION_FEATURES.CSV]', '[1307].[VIZLETS_28NOV11_16H16M43S_EVERY_DISPLAYED_VIZLET.CSV]']",2,1,YES,1,3,3,0,3,4
select * from tbl_revenue where treasurer_fullname not in (select fullname from tbl_person),91,12,SELECT,"['TBL_PERSON', 'TBL_REVENUE']",2,0,NO,1,5,0,0,0,1
"WITH  DEGMIN (DLAT,  DLON) AS (SELECT  CAST([LAT] AS FLOAT)/100 AS DLAT ,  CAST([LON] AS FLOAT)/-100 AS DLON FROM  [1059].[SDS_VIEW_VARCHAR]) SELECT  TOP 5 ROUND(DLAT,  0,  1) + ([DLAT] - ROUND(DLAT,  0,  1))*100/60 AS LAT FROM  DEGMIN WHERE  [DLAT] IS NOT NULL",261,40,WITH,"['[1059].[SDS_VIEW_VARCHAR]', 'DEGMIN']",1,0,NO,1,8,0,0,0,1
"WITH  data (species,  latitude,  longitude) AS (SELECT  * from [690].[All3col]),  bounds (minLat, minLong, maxLat, maxLong) AS (SELECT  min(latitude), min(longitude), max(latitude), max(longitude) FROM  data) SELECT  * FROM  bounds",231,27,WITH,"['[690].[ALL3COL]', 'BOUNDS', 'DATA']",3,1,YES,2,22,4,0,4,0
"WITH  Radius AS (SELECT  6378100 AS Radius) ,  Numbered AS (SELECT  [DateTime],  [LAT],  [LON],  ROW_NUMBER() OVER (ORDER BY  [DateTime] ASC) AS [Row] FROM  [1059].[SDS_VIEW]) SELECT  b.[DateTime] ,  Radius * (SQRT(POWER(b.[LAT]-a.[LAT], 2) + POWER(b.[LON]-a.[LON], 2))) / 360 * 2 * 3.1415926 * Radius AS Euclid FROM  Numbered a ,  Numbered b ,  Radius WHERE  a.[Row] + 1 = b.[Row] ORDER BY  [DateTime] DESC",407,62,WITH,"['[1059].[SDS_VIEW]', 'NUMBERED']",2,2,NO,2,7,0,0,0,1
"SELECT  clock ,  clock / 10000000 as clock_millions ,  (clock) as log_clock ,  issues,  ticks,  m2issues,  m1issues ,  issues/ticks as issues_per_tick ,  memrefs/ticks as memrefs_per_tick ,  phantoms/ticks as phantoms_per_tick ,  streams/ticks as streams_per_tick FROM  ( SELECT  m1.source as source1,  m2.source as source2 ,  m1.clock as clock ,  cast((m2.clock - m1.clock) as float) as ticks ,  m2.issues as m2issues,  m1.issues as m1issues ,  (m2.issues - m1.issues)  as issues ,  (m2.memrefs - m1.memrefs)  as memrefs ,  (m2.phantoms - m1.phantoms)  as phantoms ,  (m2.streams - m1.streams)  as streams FROM  1314howe.measurement m1 ,  1314howe.measurement m2 WHERE  m2.clock > m1.clock AND  NOT EXISTS ( SELECT  clock FROM  1314howe.measurement m3 WHERE  m1.clock < m3.clock AND  m2.clock > m3.clock ) ) x ORDER BY  clock asc",830,119,SELECT,['1314HOWE.MEASUREMENT'],1,2,NO,2,14,0,0,0,2
"SELECT term_id, tf, D, docs_with_T , log(D)-log(docs_with_T) as idf , tf * (log(D)-log(docs_with_T)) as [tf-idf] FROM ( SELECT term_id, SUM(frequency) as tf , (SELECT  COUNT(distinct doc_id) FROM  [1314howe].[reuters_terms.csv]) as D , COUNT(*) as docs_with_T FROM  [1314howe].[reuters_terms.csv] GROUP BY  term_id ) a ORDER BY  [tf-idf] desc",342,45,SELECT,['[1314HOWE].[REUTERS_TERMS.CSV]'],1,0,YES,2,3,3,0,3,0
"SELECT  NTILE(100) OVER(ORDER BY  clock asc) as progress ,  issues/ticks as issues_per_tick ,  memrefs/ticks as memrefs_per_tick ,  phantoms/ticks as phantoms_per_tick ,  streams/ticks as streams_per_tick FROM  ( SELECT  m1.source as source1,  m2.source as source2 ,  m1.clock as clock ,  (m2.clock - m1.clock) as ticks ,  (m2.issues - m1.issues)  as issues ,  (m2.memrefs - m1.memrefs)  as memrefs ,  (m2.phantoms - m1.phantoms)  as phantoms ,  (m2.streams - m1.streams)  as streams FROM  1314howe.measurement m1 ,  1314howe.measurement m2 WHERE  m2.clock > m1.clock AND  NOT EXISTS ( SELECT  clock FROM  1314howe.measurement m3 WHERE  m1.clock < m3.clock AND  m2.clock > m3.clock ) ) x ORDER BY  clock asc",707,101,SELECT,['1314HOWE.MEASUREMENT'],1,1,NO,2,5,0,0,0,2
"SELECT  SUM(cnt) FROM ( SELECT  x, COUNT(DISTINCT y) AS cnt FROM ( SELECT a.follower AS x ,  b.followee AS y FROM  [354].[twitter_rv.6157841] a JOIN  [354].[twitter_rv.6157841] b ON a.followee = b.follower ) joined WHERE  x < 1000 GROUP BY  x ) summed",251,41,SELECT,['[354].[TWITTER_RV.6157841]'],1,1,YES,2,5,2,0,2,1
"SELECT  rank % 4 as phase ,  rank / 4 as tidal_cycle ,  * FROM  ( SELECT  rank() OVER(ORDER BY  timestamp) as rank,  * FROM  ( SELECT  cast(date + ' ' + time as datetime) as timestamp ,  location,  event_knots ,  current_intensity FROM  [1052].[Pile Point Currents 00-11.txt] ) x ) y ORDER BY  timestamp",303,54,SELECT,['[1052].[PILE'],1,0,NO,2,13,0,0,0,0
"SELECT  SUM(cnt) FROM ( SELECT  z, COUNT(DISTINCT x) AS cnt FROM ( SELECT a.follower AS x ,  b.followee AS z FROM  [354].[twitter_rv.6157841] a JOIN  [354].[twitter_rv.6157841] b ON a.followee = b.follower ) joined WHERE  z < 4000 GROUP BY  z --OPTION (MERGE JOIN ,  ORDER GROUP) ) joined_distinct",297,47,SELECT,['[354].[TWITTER_RV.6157841]'],1,1,YES,3,12,2,0,2,1
"select * FROM  ( select cast(month + '/' + day + '/' + year as datetime) as ddate ,  cast(substring(stime, 1, 2) as integer) as hours ,  cast(substring(stime, 3, 2) as integer) as minutes ,  cast(substring(stime, 5, 2) as integer) as seconds ,  * from ( select substring(sdate, len(sdate) - 5, 2) as day ,  substring(sdate, len(sdate) - 3, 2) as month ,  substring(sdate, len(sdate) - 1, 2) as year ,  substring(ztime, len(ztime) - 5, 6) as stime ,  * from ( select '00000' + cast(time as varchar) as ztime ,  '0' + cast(date as varchar) as sdate ,  * from [1002].[Tokyo_0_merged_data.csv] ) x ) y ) z order by timestamp",620,111,SELECT,['[1002].[TOKYO_0_MERGED_DATA.CSV]'],1,0,NO,3,25,0,0,0,0
